16, 150, PA5-G-Unknown-SampleReadingsTest.txt 6
  -25.43,   -34.38,   145.38
   20.43,     5.74,    91.72
  -20.73,    20.35,   137.75
   68.04,    -9.19,   121.76
   57.66,   -44.08,    75.17
   27.54,    19.58,    70.59
   -5.51,   -29.14,   -80.45
   15.94,     7.98,   -45.25
   26.12,     3.21,  -104.09
   13.50,    -4.31,   -61.15
   30.64,    19.84,   -92.39
  -29.65,    17.39,   -86.71
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.55,   -23.79,   141.45
   23.32,    16.33,    87.79
  -17.84,    30.94,   133.82
   70.92,     1.40,   117.83
   60.55,   -33.49,    71.24
   30.42,    30.17,    66.66
   -9.19,   -28.81,   -77.56
   12.22,     8.76,   -42.82
   22.02,     3.58,  -101.69
    9.76,    -3.67,   -58.60
   26.49,    20.34,   -90.16
  -33.73,    17.48,   -84.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.60,   -17.78,   137.83
   -7.73,    22.34,    84.16
  -48.89,    36.95,   130.20
   39.87,     7.42,   114.21
   29.50,   -27.48,    67.61
   -0.63,    36.18,    63.04
  -14.31,   -27.31,   -80.34
    7.16,     9.86,   -45.21
   17.09,     5.18,  -104.10
    4.69,    -2.42,   -61.10
   21.60,    21.81,   -92.40
  -38.65,    19.13,   -86.45
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.08,   -17.34,   133.78
   22.79,    22.78,    80.12
  -18.37,    37.39,   126.15
   70.39,     7.85,   110.16
   60.02,   -27.04,    63.57
   29.89,    36.62,    58.99
  -11.41,   -29.56,   -79.09
   10.50,     7.26,   -43.87
   20.24,     2.72,  -102.80
    7.87,    -4.93,   -59.81
   24.93,    19.27,   -91.05
  -35.33,    17.14,   -84.96
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -87.66,   -51.69,   112.99
  -41.80,   -11.57,    59.33
  -82.96,     3.04,   105.36
    5.81,   -26.49,    89.38
   -4.57,   -61.39,    42.78
  -34.69,     2.27,    38.20
   -5.68,   -26.65,   -79.78
   15.71,    10.29,   -44.37
   25.81,     5.96,  -103.26
   13.28,    -1.89,   -60.34
   30.29,    22.52,   -91.45
  -29.98,    19.84,   -85.69
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.89,   -49.15,   123.96
   -1.02,    -9.03,    70.30
  -42.19,     5.58,   116.33
   46.58,   -23.95,   100.34
   36.21,   -58.85,    53.75
    6.08,     4.81,    49.17
   -6.77,   -30.02,   -78.98
   14.95,     7.07,   -43.92
   24.77,     2.27,  -102.81
   12.39,    -5.21,   -59.80
   29.38,    18.89,   -91.14
  -30.87,    16.54,   -85.11
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.69,   -29.67,    91.89
  -21.83,    10.45,    38.22
  -62.99,    25.06,    84.25
   25.78,    -4.47,    68.27
   15.40,   -39.37,    21.67
  -14.72,    24.29,    17.10
  -12.89,   -29.16,   -77.33
    9.04,     7.67,   -42.13
   18.74,     3.12,  -101.07
    6.40,    -4.52,   -58.06
   23.44,    19.67,   -89.33
  -36.82,    17.53,   -83.20
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.41,   -29.19,   173.70
  -11.54,    10.93,   120.04
  -52.70,    25.54,   166.07
   36.06,    -4.00,   150.09
   25.69,   -38.89,   103.49
   -4.44,    24.77,    98.91
  -12.57,   -28.77,   -80.08
    8.68,     8.31,   -44.73
   18.87,     3.85,  -103.59
    6.30,    -3.92,   -60.68
   23.30,    20.45,   -91.82
  -36.97,    17.65,   -86.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.73,   -12.29,   116.12
   15.13,    27.83,    62.45
  -26.03,    42.44,   108.48
   62.74,    12.90,    92.50
   52.36,   -21.99,    45.90
   22.24,    41.67,    41.32
   -6.45,   -29.28,   -79.45
   15.19,     7.54,   -44.07
   25.49,     2.90,  -102.90
   12.69,    -4.67,   -60.01
   30.11,    19.45,   -91.12
  -30.21,    17.46,   -85.61
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.77,   -38.73,   100.02
    9.09,     1.39,    46.35
  -32.07,    16.00,    92.38
   56.70,   -13.54,    76.40
   46.33,   -48.43,    29.80
   16.20,    15.23,    25.23
  -11.40,   -28.40,   -79.64
   10.24,     8.65,   -44.50
   20.23,     3.89,  -103.37
    7.72,    -3.62,   -60.39
   24.81,    20.50,   -91.67
  -35.46,    18.19,   -85.81
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.95,   -14.67,   155.42
